grandson,92,0.104027
doubt,91,0.102896
violence,91,0.102896
key,90,0.101765
advantage,90,0.101765
return,89,0.100634
none,89,0.100634
correspondence,89,0.100634
address,88,0.099504
sense,88,0.099504
generosity,88,0.099504
room,87,0.098373
term,87,0.098373
prudence,86,0.097242
trial,86,0.097242
morning,85,0.096111
patience,85,0.096111
measure,84,0.094981
arm,82,0.092719
side,82,0.092719
leman,82,0.092719
trouble,81,0.091589
villain,80,0.090458
my,80,0.090458
dog,79,0.089327
condition,78,0.088196
example,78,0.088196
mowbray,78,0.088196
motion,78,0.088196
consent,77,0.087066
choice,77,0.087066
dear,77,0.087066
half,77,0.087066
yours,76,0.085935
scheme,76,0.085935
content,76,0.085935
friendship,75,0.084804
mistress,75,0.084804
value,75,0.084804
apprehension,75,0.084804
enemy,75,0.084804
foot,74,0.083673
esq,74,0.083673
dolly,72,0.081412
apartment,72,0.081412
contempt,72,0.081412
angel,71,0.080281
difficulty,70,0.079151
force,70,0.079151
advice,70,0.079151
altho,70,0.079151
ruin,70,0.079151
instance,69,0.07802
reflection,69,0.07802
hint,69,0.07802
affliction,69,0.07802
beauty,68,0.076889
alliance,68,0.076889
curse,68,0.076889
office,67,0.075758
charlotte,67,0.075758
dr,67,0.075758
line,66,0.074628
fear,66,0.074628
nephew,66,0.074628
notion,66,0.074628
presence,66,0.074628
heaven,66,0.074628
plotting,66,0.074628
don,65,0.073497
assurance,65,0.073497
distress,64,0.072366
principle,64,0.072366
cloaths,63,0.071236
peace,63,0.071236
error,63,0.071236
inclination,63,0.071236
disgrace,63,0.071236
brand,62,0.070105
conversation,62,0.070105
london,62,0.070105
turn,62,0.070105
attention,61,0.068974
action,61,0.068974
freedom,61,0.068974
situation,61,0.068974
sorlings,61,0.068974
fortescue,61,0.068974
belton,60,0.067843
revenge,60,0.067843
promise,60,0.067843
observation,60,0.067843
ceremony,60,0.067843
weight,59,0.066713
mean,59,0.066713
design,59,0.066713
tourville,59,0.066713
sight,58,0.065582
paper,58,0.065582
h,58,0.065582
figure,58,0.065582
coachman,58,0.065582
consideration,57,0.064451
light,57,0.064451
tear,57,0.064451
fit,57,0.064451
parson,57,0.064451
morrow,57,0.064451
horse,57,0.064451
tho,56,0.06332
thyself,56,0.06332
desire,56,0.06332
act,56,0.06332
command,56,0.06332
offence,56,0.06332
truth,55,0.06219
mercy,55,0.06219
motif,55,0.06219
calamity,55,0.06219
report,55,0.06219
judgment,55,0.06219
chair,55,0.06219
proof,54,0.061059
piece,54,0.061059
business,54,0.061059
health,54,0.061059
month,54,0.061059
remorse,54,0.061059
confidence,54,0.061059
credit,53,0.059928
evil,53,0.059928
humour,53,0.059928
happiness,53,0.059928
leave,53,0.059928
blessing,53,0.059928
england,53,0.059928
news,53,0.059928
application,53,0.059928
church,53,0.059928
benefit,53,0.059928
delight,53,0.059928
sort,52,0.058798
mouth,52,0.058798
jewel,52,0.058798
coach,52,0.058798
service,52,0.058798
obligation,52,0.058798
clary,52,0.058798
displeasure,52,0.058798
present,52,0.058798
settlement,52,0.058798
compliment,52,0.058798
u,52,0.058798
loss,52,0.058798
biddulph,52,0.058798
bed,51,0.057667
nay,51,0.057667
polly,51,0.057667
objection,51,0.057667
good,51,0.057667
method,50,0.056536
chamber,50,0.056536
hers,50,0.056536
curiosity,50,0.056536
conscience,50,0.056536
tenant,50,0.056536
reputation,49,0.055405
maid,49,0.055405
triumph,49,0.055405
patty,49,0.055405
stranger,48,0.054275
wilt,48,0.054275
intention,48,0.054275
bear,48,0.054275
boy,48,0.054275
wench,47,0.053144
punishment,47,0.053144
law,47,0.053144
seat,47,0.053144
instruction,47,0.053144
offer,47,0.053144
secret,47,0.053144
tender,46,0.052013
tom,46,0.052013
country,46,0.052013
lot,46,0.052013
politeness,46,0.052013
excuse,46,0.052013
lip,46,0.052013
talent,45,0.050883
share,45,0.050883
lover,45,0.050883
inquiry,45,0.050883
knowlege,45,0.050883
court,45,0.050883
progress,45,0.050883
tragedy,45,0.050883
suspicion,45,0.050883
comfort,44,0.049752
sarah,44,0.049752
grace,44,0.049752
round,44,0.049752
conduct,44,0.049752
title,44,0.049752
suit,44,0.049752
forgiveness,44,0.049752
ladyship,44,0.049752
garden,44,0.049752
niceness,44,0.049752
speech,43,0.048621
attempt,43,0.048621
hold,43,0.048621
object,43,0.048621
age,43,0.048621
goodness,43,0.048621
motherinlaw,43,0.048621
street,43,0.048621
pretence,43,0.048621
expectation,43,0.048621
nymph,43,0.048621
ear,43,0.048621
machine,43,0.048621
request,42,0.04749
compliance,42,0.04749
somebody,42,0.04749
flattery,42,0.04749
mennell,42,0.04749
bevis,42,0.04749
interview,42,0.04749
possession,42,0.04749
townsend,42,0.04749
consolation,42,0.04749
johnny,42,0.04749
wish,41,0.04636
weakness,41,0.04636
voice,41,0.04636
fact,41,0.04636
apothecary,41,0.04636
slave,41,0.04636
gentlewoman,41,0.04636
squire,41,0.04636
writer,40,0.045229
direction,40,0.045229
contrary,40,0.045229
reverence,40,0.045229
physician,40,0.045229
finger,40,0.045229
pound,40,0.045229
veneration,40,0.045229
pritchard,39,0.044098
message,39,0.044098
folly,39,0.044098
bella,39,0.044098
event,39,0.044098
it,39,0.044098
circumstance,39,0.044098
guinea,38,0.042967
vengeance,38,0.042967
sickness,38,0.042967
whole,38,0.042967
bosom,38,0.042967
poor,38,0.042967
wit,38,0.042967
uneasiness,38,0.042967
home,38,0.042967
pair,38,0.042967
prospect,38,0.042967
while,38,0.042967
contrivance,37,0.041837
sum,37,0.041837
writing,37,0.041837
difference,37,0.041837
reception,37,0.041837
st,37,0.041837
joy,37,0.041837
rogue,37,0.041837
sin,37,0.041837
closet,37,0.041837
aversion,37,0.041837
scotish,37,0.041837
she,36,0.040706
nurse,36,0.040706
me,36,0.040706
practice,36,0.040706
rake,36,0.040706
self,36,0.040706
praise,36,0.040706
change,36,0.040706
use,36,0.040706
clergyman,36,0.040706
corpse,36,0.040706
fool,35,0.039575
anger,35,0.039575
crime,35,0.039575
parlour,35,0.039575
guest,35,0.039575
degree,35,0.039575
tea,35,0.039575
usage,35,0.039575
intelligence,35,0.039575
parcel,35,0.039575
taste,34,0.038445
satisfaction,34,0.038445
moral,34,0.038445
courage,34,0.038445
preference,34,0.038445
fire,34,0.038445
guilt,34,0.038445
stair,34,0.038445
his,34,0.038445
damsel,34,0.038445
villainy,33,0.037314
wonder,33,0.037314
education,33,0.037314
injury,33,0.037314
passage,33,0.037314
folk,33,0.037314
agent,33,0.037314
conference,33,0.037314
pardon,33,0.037314
reading,33,0.037314
reward,33,0.037314
col,33,0.037314
respect,33,0.037314
warmth,33,0.037314
purchaser,33,0.037314
anna,33,0.037314
vol,33,0.037314
lesson,32,0.036183
breach,32,0.036183
insult,32,0.036183
approbation,32,0.036183
plea,32,0.036183
glory,32,0.036183
harry,32,0.036183
text,32,0.036183
flight,32,0.036183
companion,32,0.036183
fate,32,0.036183
despair,32,0.036183
delay,32,0.036183
distance,32,0.036183
andrew,32,0.036183
party,32,0.036183
reader,32,0.036183
kinswoman,32,0.036183
cruelty,31,0.035052
afternoon,31,0.035052
base,31,0.035052
apparel,31,0.035052
ground,31,0.035052
modesty,31,0.035052
delicacy,31,0.035052
endeavour,31,0.035052
chariot,31,0.035052
absence,31,0.035052
prince,31,0.035052
caesar,31,0.035052
probability,31,0.035052
chapel,31,0.035052
recovery,31,0.035052
compassion,31,0.035052
oath,31,0.035052
the,30,0.033922
sword,30,0.033922
mourning,30,0.033922
rashness,30,0.033922
accident,30,0.033922
window,30,0.033922
goody,30,0.033922
necessity,30,0.033922
emotion,30,0.033922
thee,30,0.033922
pity,30,0.033922
number,30,0.033922
barnes,30,0.033922
surgeon,30,0.033922
drawer,30,0.033922
greme,30,0.033922
barton,30,0.033922
providence,29,0.032791
terror,29,0.032791
mortal,29,0.032791
invitation,29,0.032791
goddess,29,0.032791
play,29,0.032791
kinsman,29,0.032791
baseness,29,0.032791
ardor,29,0.032791
minister,29,0.032791
sun,29,0.032791
prohibition,29,0.032791
authority,29,0.032791
plot,28,0.03166
silence,28,0.03166
look,28,0.03166
feature,28,0.03166
this,28,0.03166
assistance,28,0.03166
earth,28,0.03166
blood,28,0.03166
arabella,28,0.03166
affection,28,0.03166
robert,28,0.03166
influence,28,0.03166
doleman,28,0.03166
nobody,28,0.03166
sentiment,28,0.03166
wednesday,28,0.03166
dignity,28,0.03166
harlowes,28,0.03166
living,28,0.03166
beast,28,0.03166
kitty,28,0.03166
executorship,28,0.03166
chevalier,28,0.03166
peer,27,0.03053
course,27,0.03053
kingdom,27,0.03053
her,27,0.03053
attendance,27,0.03053
hamstead,27,0.03053
lawrance,27,0.03053
misfortune,27,0.03053
pocket,27,0.03053
cast,27,0.03053
call,27,0.03053
matrimony,27,0.03053
nuptials,27,0.03053
vanity,27,0.03053
past,27,0.03053
book,27,0.03053
envy,27,0.03053
singleton,27,0.03053
author,27,0.03053
midnight,27,0.03053
profession,27,0.03053
tony,27,0.03053
summer,27,0.03053
hole,27,0.03053
expression,27,0.03053
bell,27,0.03053
lloyd,27,0.03053
mabell,27,0.03053
vice,26,0.029399
meeting,26,0.029399
humanity,26,0.029399
defence,26,0.029399
danger,26,0.029399
acquaintance,26,0.029399
ambrose,26,0.029399
tenderness,26,0.029399
lewin,26,0.029399
wickedness,26,0.029399
reformation,26,0.029399
want,26,0.029399
dislike,26,0.029399
injunction,26,0.029399
assiduity,26,0.029399
personality,26,0.029399
bride,25,0.028268
sunday,25,0.028268
score,25,0.028268
inn,25,0.028268
description,25,0.028268
martin,25,0.028268
horton,25,0.028268
visitor,25,0.028268
principal,25,0.028268
habit,25,0.028268
countenance,25,0.028268
length,25,0.028268
creditor,25,0.028268
entrance,25,0.028268
audience,25,0.028268
path,24,0.027137
antipathy,24,0.027137
wrong,24,0.027137
week,24,0.027137
project,24,0.027137
vow,24,0.027137
suffering,24,0.027137
journey,24,0.027137
controul,24,0.027137
saucy,24,0.027137
exception,24,0.027137
behalf,24,0.027137
earnestness,24,0.027137
canst,24,0.027137
article,24,0.027137
option,24,0.027137
trust,24,0.027137
king,24,0.027137
stand,24,0.027137
jenyns,24,0.027137
rank,24,0.027137
hall,24,0.027137
adversity,24,0.027137
kin,23,0.026007
intellect,23,0.026007
table,23,0.026007
treaty,23,0.026007
paragraph,23,0.026007
queen,23,0.026007
dress,23,0.026007
strength,23,0.026007
witness,23,0.026007
earnest,23,0.026007
pattern,23,0.026007
hearing,23,0.026007
admiration,23,0.026007
malice,23,0.026007
innocence,23,0.026007
study,23,0.026007
bird,23,0.026007
bill,23,0.026007
surprize,23,0.026007
obedience,23,0.026007
repentance,23,0.026007
persecution,23,0.026007
thirst,23,0.026007
escape,22,0.024876
beginning,22,0.024876
sufferer,22,0.024876
legacy,22,0.024876
fortnight,22,0.024876
qualm,22,0.024876
issue,22,0.024876
memory,22,0.024876
superiority,22,0.024876
trunk,22,0.024876
linen,22,0.024876
fall,22,0.024876
officer,22,0.024876
artifice,22,0.024876
prayer,22,0.024876
gift,22,0.024876
dish,22,0.024876
flower,22,0.024876
prosecution,22,0.024876
deed,22,0.024876
smart,22,0.024876
vixen,21,0.023745
note,21,0.023745
illness,21,0.023745
form,21,0.023745
expedient,21,0.023745
condescension,21,0.023745
excellence,21,0.023745
help,21,0.023745
hair,21,0.023745
comparison,21,0.023745
censure,21,0.023745
felicity,21,0.023745
communication,21,0.023745
hypocrite,21,0.023745
future,21,0.023745
shorey,21,0.023745
penitence,21,0.023745
fore,21,0.023745
wilson,21,0.023745
perusal,21,0.023745
mile,21,0.023745
goddard,21,0.023745
miracle,21,0.023745
indignity,21,0.023745
coffin,21,0.023745
obsequiousness,21,0.023745
outrage,21,0.023745
speed,21,0.023745
water,20,0.022614
indignation,20,0.022614
misery,20,0.022614
youth,20,0.022614
vehemence,20,0.022614
independence,20,0.022614
instrument,20,0.022614
nancy,20,0.022614
penitent,20,0.022614
evening,20,0.022614
liking,20,0.022614
partington,20,0.022614
fashion,20,0.022614
task,20,0.022614
varlet,20,0.022614
shoulder,20,0.022614
rule,20,0.022614
pray,20,0.022614
leeson,20,0.022614
reproach,20,0.022614
conquest,20,0.022614
welfare,20,0.022614
dozen,20,0.022614
disorder,20,0.022614
oliver,20,0.022614
eminence,20,0.022614
draught,19,0.021484
arrest,19,0.021484
management,19,0.021484
corner,19,0.021484
handkerchief,19,0.021484
tour,19,0.021484
concession,19,0.021484
intrigue,19,0.021484
discovery,19,0.021484
height,19,0.021484
nose,19,0.021484
dining,19,0.021484
exclamation,19,0.021484
scruple,19,0.021484
shop,19,0.021484
wouldst,19,0.021484
decency,19,0.021484
wheel,19,0.021484
loom,19,0.021484
talk,19,0.021484
solemnity,19,0.021484
success,19,0.021484
monday,19,0.021484
joel,19,0.021484
refuge,18,0.020353
distinction,18,0.020353
breast,18,0.020353
break,18,0.020353
disappointment,18,0.020353
discretion,18,0.020353
memorandum,18,0.020353
debt,18,0.020353
heir,18,0.020353
crown,18,0.020353
alteration,18,0.020353
storm,18,0.020353
judge,18,0.020353
hertfordshire,18,0.020353
berkshire,18,0.020353
customer,18,0.020353
vilest,18,0.020353
charm,18,0.020353
misapprehension,18,0.020353
wyerley,18,0.020353
dejection,18,0.020353
lincoln,18,0.020353
confusion,18,0.020353
history,18,0.020353
incredulity,18,0.020353
subsistence,18,0.020353
undistinguishing,18,0.020353
proselyte,18,0.020353
class,17,0.019222
virago,17,0.019222
collation,17,0.019222
post,17,0.019222
result,17,0.019222
skill,17,0.019222
thursday,17,0.019222
privacy,17,0.019222
dairy,17,0.019222
opposition,17,0.019222
impression,17,0.019222
test,17,0.019222
readiness,17,0.019222
understanding,17,0.019222
sens,17,0.019222
yesterday,17,0.019222
hatred,17,0.019222
fruit,17,0.019222
methinks,17,0.019222
lewen,17,0.019222
compulsion,17,0.019222
rebel,17,0.019222
gentleness,17,0.019222
examination,17,0.019222
unworthy,17,0.019222
flaw,17,0.019222
reach,17,0.019222
josephus,17,0.019222
yet,17,0.019222
misrepresentation,17,0.019222
be,17,0.019222
levity,16,0.018092
wisdom,16,0.018092
neck,16,0.018092
nor,16,0.018092
cheek,16,0.018092
minute,16,0.018092
temptation,16,0.018092
civility,16,0.018092
almighty,16,0.018092
impatience,16,0.018092
trustee,16,0.018092
sacrifice,16,0.018092
prepossession,16,0.018092
prisoner,16,0.018092
lion,16,0.018092
composure,16,0.018092
kindness,16,0.018092
scandal,16,0.018092
thomasine,16,0.018092
affectation,16,0.018092
employment,16,0.018092
custom,16,0.018092
sigh,16,0.018092
declaration,16,0.018092
appetite,16,0.018092
string,16,0.018092
ah,16,0.018092
esteem,16,0.018092
preachment,16,0.018092
shame,16,0.018092
lid,16,0.018092
gratitude,16,0.018092
matron,16,0.018092
glove,16,0.018092
construction,16,0.018092
acknowlege,16,0.018092
spinster,16,0.018092
hussey,16,0.018092
sadleir,15,0.016961
execution,15,0.016961
scene,15,0.016961
gout,15,0.016961
haste,15,0.016961
discourse,15,0.016961
belief,15,0.016961
piety,15,0.016961
smile,15,0.016961
demand,15,0.016961
william,15,0.016961
star,15,0.016961
denial,15,0.016961
motive,15,0.016961
groan,15,0.016961
fan,15,0.016961
rage,15,0.016961
bread,15,0.016961
rascal,15,0.016961
need,15,0.016961
couple,15,0.016961
glass,15,0.016961
rowe,15,0.016961
quarter,15,0.016961
our,15,0.016961
challenge,15,0.016961
excellency,15,0.016961
dwelling,15,0.016961
slough,15,0.016961
discouragement,15,0.016961
fervor,14,0.01583
dust,14,0.01583
preparation,14,0.01583
booty,14,0.01583
no,14,0.01583
doctrine,14,0.01583
well,14,0.01583
plate,14,0.01583
absurdity,14,0.01583
credulity,14,0.01583
box,14,0.01583
airing,14,0.01583
bowel,14,0.01583
litigation,14,0.01583
asylum,14,0.01583
darkness,14,0.01583
hat,14,0.01583
spire,14,0.01583
destiny,14,0.01583
loveace,14,0.01583
whining,14,0.01583
tale,14,0.01583
poet,14,0.01583
informant,14,0.01583
innocent,14,0.01583
phlegm,14,0.01583
beelzebub,14,0.01583
chance,14,0.01583
mark,14,0.01583
farm,14,0.01583
patient,14,0.01583
invention,14,0.01583
snare,14,0.01583
iniquity,14,0.01583
blow,14,0.01583
deceit,14,0.01583
field,14,0.01583
rhapsody,14,0.01583
bank,14,0.01583
inconveniencies,14,0.01583
fine,14,0.01583
angelica,14,0.01583
whore,14,0.01583
throe,14,0.01583
divinity,13,0.014699
experience,13,0.014699
dispatch,13,0.014699
college,13,0.014699
tyrant,13,0.014699
shade,13,0.014699
eternity,13,0.014699
imagination,13,0.014699
fever,13,0.014699
failing,13,0.014699
importance,13,0.014699
disguise,13,0.014699
claim,13,0.014699
mediation,13,0.014699
indulgence,13,0.014699
disposition,13,0.014699
collins,13,0.014699
dinner,13,0.014699
road,13,0.014699
seducer,13,0.014699
vivacity,13,0.014699
birth,13,0.014699
menace,13,0.014699
gold,13,0.014699
set,13,0.014699
remembrance,13,0.014699
survivor,13,0.014699
shock,13,0.014699
dearest,13,0.014699
pretension,13,0.014699
safety,13,0.014699
regret,13,0.014699
station,13,0.014699
shew,13,0.014699
breath,13,0.014699
evidence,13,0.014699
provocation,13,0.014699
knee,13,0.014699
noise,13,0.014699
ten,13,0.014699
ado,13,0.014699
elder,13,0.014699
grand,13,0.014699
warning,13,0.014699
confinement,13,0.014699
attendant,13,0.014699
plan,13,0.014699
insolence,13,0.014699
obstinacy,13,0.014699
constitution,13,0.014699
bribe,13,0.014699
bargain,13,0.014699
diet,13,0.014699
woe,13,0.014699
imputation,13,0.014699
admirer,13,0.014699
diamond,13,0.014699
what,13,0.014699
medicine,13,0.014699
possibility,13,0.014699
signification,13,0.014699
surname,13,0.014699
anguish,13,0.014699
justification,13,0.014699
doom,13,0.014699
lov,13,0.014699
robin,13,0.014699
punisher,13,0.014699
stammering,13,0.014699
cully,13,0.014699
toast,12,0.013569
foundation,12,0.013569
reserve,12,0.013569
advocate,12,0.013569
pert,12,0.013569
labour,12,0.013569
ability,12,0.013569
repetition,12,0.013569
chear,12,0.013569
sorrow,12,0.013569
significance,12,0.013569
lock,12,0.013569
precaution,12,0.013569
ease,12,0.013569
maker,12,0.013569
leipsick,12,0.013569
luther,12,0.013569
dryden,12,0.013569
tempest,12,0.013569
take,12,0.013569
mightest,12,0.013569
style,12,0.013569
worthiness,12,0.013569
commission,12,0.013569
ancestor,12,0.013569
readier,12,0.013569
genius,12,0.013569
appointment,12,0.013569
faculty,12,0.013569
charity,12,0.013569
material,12,0.013569
wing,12,0.013569
reply,12,0.013569
shilling,12,0.013569
intreaties,12,0.013569
billet,12,0.013569
contradiction,12,0.013569
silk,12,0.013569
defect,12,0.013569
solitude,12,0.013569
handle,12,0.013569
landlord,12,0.013569
qualification,12,0.013569
remainder,12,0.013569
quickness,12,0.013569
failure,12,0.013569
honner,12,0.013569
vault,12,0.013569
muslin,12,0.013569
cambricks,12,0.013569
trader,12,0.013569
farmer,12,0.013569
ours,12,0.013569
milaner,12,0.013569
leisure,12,0.013569
clock,12,0.013569
magistrate,12,0.013569
fibber,12,0.013569
proceedest,12,0.013569
christian,11,0.012438
sentence,11,0.012438
italy,11,0.012438
mortification,11,0.012438
hereupon,11,0.012438
saturday,11,0.012438
sedateness,11,0.012438
leg,11,0.012438
spite,11,0.012438
crow,11,0.012438
quill,11,0.012438
alexander,11,0.012438
security,11,0.012438
blister,11,0.012438
emperor,11,0.012438
expostulation,11,0.012438
feast,11,0.012438
throat,11,0.012438
um,11,0.012438
inducement,11,0.012438
dishonour,11,0.012438
overture,11,0.012438
ornament,11,0.012438
neighbour,11,0.012438
dream,11,0.012438
whose,11,0.012438
worth,11,0.012438
precept,11,0.012438
teeth,11,0.012438
sincerity,11,0.012438
jest,11,0.012438
conceit,11,0.012438
wedlock,11,0.012438
picture,11,0.012438
fright,11,0.012438
favourite,11,0.012438
travel,11,0.012438
offender,11,0.012438
yorkshire,11,0.012438
extremity,11,0.012438
risques,11,0.012438
melvill,11,0.012438
price,11,0.012438
quire,11,0.012438
disadvantage,11,0.012438
device,11,0.012438
cl,11,0.012438
propriety,11,0.012438
see,11,0.012438
licence,11,0.012438
series,11,0.012438
male,11,0.012438
wealth,11,0.012438
hardship,11,0.012438
push,11,0.012438
hampstead,11,0.012438
misgiving,11,0.012438
remembrest,11,0.012438
hedge,11,0.012438
beacon,11,0.012438
grating,11,0.012438
traveller,10,0.011307
severity,10,0.011307
prejudice,10,0.011307
infirmity,10,0.011307
ling,10,0.011307
proverb,10,0.011307
drowning,10,0.011307
wedding,10,0.011307
relationship,10,0.011307
florence,10,0.011307
defiance,10,0.011307
france,10,0.011307
submission,10,0.011307
general,10,0.011307
aspect,10,0.011307
suspense,10,0.011307
fortress,10,0.011307
period,10,0.011307
seal,10,0.011307
debate,10,0.011307
ay,10,0.011307
charles,10,0.011307
shouldst,10,0.011307
adieu,10,0.011307
harm,10,0.011307
charge,10,0.011307
bar,10,0.011307
connivance,10,0.011307
indisposition,10,0.011307
low,10,0.011307
pang,10,0.011307
machination,10,0.011307
that,10,0.011307
caution,10,0.011307
purity,10,0.011307
malady,10,0.011307
sheet,10,0.011307
english,10,0.011307
rich,10,0.011307
immorality,10,0.011307
mahogany,10,0.011307
anniversary,10,0.011307
barnet,10,0.011307
sanction,10,0.011307
furniture,10,0.011307
satan,10,0.011307
wert,10,0.011307
castle,10,0.011307
ship,10,0.011307
monarch,10,0.011307
maiden,10,0.011307
impertinence,10,0.011307
island,10,0.011307
laugh,10,0.011307
cottage,10,0.011307
suppliant,10,0.011307
struggle,10,0.011307
mightst,10,0.011307
amusement,10,0.011307
expence,10,0.011307
norris,10,0.011307
phlebotomy,10,0.011307
eylet,10,0.011307
cupping,10,0.011307
midday,10,0.011307
impertinent,10,0.011307
irradiates,10,0.011307
choak,10,0.011307
execrator,10,0.011307
flutter,10,0.011307
joke,10,0.011307
sunshine,10,0.011307
loser,10,0.011307
romance,10,0.011307
implacableness,10,0.011307
glenham,10,0.011307
eremony,10,0.011307
lovel,10,0.011307
wear,10,0.011307
floor,10,0.011307
library,9,0.010177
harman,9,0.010177
neglect,9,0.010177
indifference,9,0.010177
perverseness,9,0.010177
tie,9,0.010177
intrepidity,9,0.010177
murder,9,0.010177
wax,9,0.010177
breakfast,9,0.010177
employer,9,0.010177
faithful,9,0.010177
edge,9,0.010177
sound,9,0.010177
rapture,9,0.010177
anybody,9,0.010177
bow,9,0.010177
courtesy,9,0.010177
deliverance,9,0.010177
applause,9,0.010177
gown,9,0.010177
bible,9,0.010177
threatenings,9,0.010177
pr,9,0.010177
lewdness,9,0.010177
whisper,9,0.010177
phrase,9,0.010177
torture,9,0.010177
village,9,0.010177
tumult,9,0.010177
intimation,9,0.010177
blame,9,0.010177
cry,9,0.010177
supposition,9,0.010177
trifle,9,0.010177
pas,9,0.010177
product,9,0.010177
sweetness,9,0.010177
everyone,9,0.010177
diligence,9,0.010177
disease,9,0.010177
tongue,9,0.010177
rein,9,0.010177
chin,9,0.010177
malediction,9,0.010177
ball,9,0.010177
cabinet,9,0.010177
strain,9,0.010177
hurry,9,0.010177
specimen,9,0.010177
funeral,9,0.010177
ring,9,0.010177
acceptance,9,0.010177
verse,9,0.010177
affront,9,0.010177
inscription,9,0.010177
parish,9,0.010177
alarm,9,0.010177
vein,9,0.010177
supper,9,0.010177
katharine,9,0.010177
inexperience,9,0.010177
czar,9,0.010177
fainting,9,0.010177
catastrophe,9,0.010177
fib,9,0.010177
hurt,9,0.010177
lightning,9,0.010177
execration,9,0.010177
victim,9,0.010177
fee,9,0.010177
neighbourhood,9,0.010177
untruth,9,0.010177
transaction,9,0.010177
calumny,9,0.010177
stop,9,0.010177
besough,9,0.010177
brain,9,0.010177
blomer,9,0.010177
desert,9,0.010177
limb,8,0.009046
hill,8,0.009046
liver,8,0.009046
bravery,8,0.009046
despondency,8,0.009046
oh,8,0.009046
shyness,8,0.009046
restraint,8,0.009046
recourse,8,0.009046
